index,time,size,direction,overhead,status
744,14.88,1500,-1,1486,chopped_padded
745,14.9,1500,-1,0,chopped
746,14.92,1500,-1,1486,chopped_padded
747,14.94,1500,-1,197,padded
748,14.96,1500,1,1434,padded
749,14.98,1500,1,1434,padded
750,15.0,1500,1,1434,padded
751,15.02,1500,1,1434,padded
752,15.04,1500,1,1434,padded
753,15.06,1500,1,1434,padded
754,15.08,1500,1,1434,padded
755,15.1,1500,1,1434,padded
756,15.12,1500,1,1434,padded
757,15.14,1500,1,1434,padded
758,15.16,1500,-1,0,chopped
759,15.18,1500,-1,1486,chopped_padded
760,15.2,1500,-1,45,padded
761,15.22,1500,1,1434,padded
762,15.24,1500,1,1434,padded
763,15.26,1500,-1,0,chopped
764,15.28,1500,-1,1486,chopped_padded
765,15.3,1500,-1,0,chopped
766,15.32,1500,-1,1486,chopped_padded
767,15.34,1500,-1,197,padded
768,15.36,1500,-1,0,chopped
769,15.38,1500,-1,1486,chopped_padded
770,15.4,1500,-1,0,chopped
771,15.42,1500,-1,1486,chopped_padded
772,15.44,1500,-1,197,padded
773,15.46,1500,-1,0,chopped
774,15.48,1500,-1,1486,chopped_padded
775,15.5,1500,-1,0,chopped
776,15.52,1500,-1,1486,chopped_padded
777,15.54,1500,-1,197,padded
778,15.56,1500,-1,0,chopped
779,15.58,1500,-1,1486,chopped_padded
780,15.6,1500,1,1434,padded
781,15.62,1500,1,1434,padded
782,15.64,1500,1,1434,padded
783,15.66,1500,1,1434,padded
784,15.68,1500,1,1434,padded
785,15.7,1500,1,1434,padded
786,15.72,1500,1,1434,padded
787,15.74,1500,1,1434,padded
788,15.76,1500,1,1434,padded
789,15.78,1500,1,1434,padded
790,15.8,1500,-1,0,chopped
791,15.82,1500,-1,1486,chopped_padded
792,15.84,1500,-1,921,padded
793,15.86,1500,1,1434,padded
794,15.88,1500,1,1434,padded
795,15.9,1500,-1,0,chopped
796,15.92,1500,-1,1486,chopped_padded
797,15.94,1500,-1,0,chopped
798,15.96,1500,-1,1486,chopped_padded
799,15.98,1500,-1,197,padded
800,16.0,1500,-1,0,chopped
801,16.02,1500,-1,1486,chopped_padded
802,16.04,1500,-1,0,chopped
803,16.06,1500,-1,1486,chopped_padded
804,16.08,1500,-1,197,padded
805,16.1,1500,-1,0,chopped
806,16.12,1500,-1,1486,chopped_padded
807,16.14,1500,-1,0,chopped
808,16.16,1500,-1,1486,chopped_padded
809,16.18,1500,-1,197,padded
810,16.2,1500,-1,0,chopped
811,16.22,1500,-1,1486,chopped_padded
812,16.24,1500,1,1434,padded
813,16.26,1500,1,1434,padded
814,16.28,1500,1,1434,padded
815,16.3,1500,1,1434,padded
816,16.32,1500,1,1434,padded
817,16.34,1500,1,1434,padded
818,16.36,1500,1,1434,padded
819,16.38,1500,1,1434,padded
820,16.4,1500,1,1434,padded
821,16.42,1500,1,1434,padded
822,16.44,1500,-1,0,chopped
823,16.46,1500,-1,1486,chopped_padded
824,16.48,1500,-1,921,padded
825,16.5,1500,1,1434,padded
826,16.52,1500,1,1434,padded
827,16.54,1500,-1,0,chopped
828,16.56,1500,-1,1486,chopped_padded
829,16.58,1500,-1,0,chopped
830,16.6,1500,-1,1486,chopped_padded
831,16.62,1500,-1,197,padded
832,16.64,1500,-1,0,chopped
833,16.66,1500,-1,1486,chopped_padded
834,16.68,1500,-1,0,chopped
835,16.7,1500,-1,1486,chopped_padded
836,16.72,1500,-1,197,padded
837,16.74,1500,-1,0,chopped
838,16.76,1500,-1,1486,chopped_padded
839,16.78,1500,-1,0,chopped
840,16.8,1500,-1,1486,chopped_padded
841,16.82,1500,-1,197,padded
842,16.84,1500,-1,0,chopped
843,16.86,1500,-1,1486,chopped_padded
844,16.88,1500,1,1434,padded
845,16.9,1500,1,1434,padded
846,16.92,1500,1,1434,padded
847,16.94,1500,1,1434,padded
848,16.96,1500,1,1434,padded
849,16.98,1500,1,1434,padded
850,17.0,1500,1,1434,padded
851,17.02,1500,1,1434,padded
852,17.04,1500,1,1434,padded
853,17.06,1500,1,1434,padded
854,17.08,1500,-1,0,chopped
855,17.1,1500,-1,1486,chopped_padded
856,17.12,1500,-1,921,padded
857,17.14,1500,1,1434,padded
858,17.16,1500,1,1434,padded
859,17.18,1500,-1,0,chopped
860,17.2,1500,-1,1486,chopped_padded
861,17.22,1500,-1,0,chopped
862,17.24,1500,-1,1486,chopped_padded
863,17.26,1500,-1,197,padded
864,17.28,1500,-1,0,chopped
865,17.3,1500,-1,1486,chopped_padded
866,17.32,1500,-1,0,chopped
867,17.34,1500,-1,1486,chopped_padded
868,17.36,1500,-1,197,padded
869,17.38,1500,-1,0,chopped
870,17.4,1500,-1,1486,chopped_padded
871,17.42,1500,-1,0,chopped
872,17.44,1500,-1,1486,chopped_padded
873,17.46,1500,-1,197,padded
874,17.48,1500,-1,0,chopped
875,17.5,1500,-1,1486,chopped_padded
876,17.52,1500,1,1434,padded
877,17.54,1500,1,1434,padded
878,17.56,1500,1,1434,padded
879,17.58,1500,1,1434,padded
880,17.6,1500,1,1434,padded
881,17.62,1500,1,1434,padded
882,17.64,1500,1,1434,padded
883,17.66,1500,1,1434,padded
884,17.68,1500,1,1434,padded
885,17.7,1500,1,1434,padded
886,17.72,1500,-1,0,chopped
887,17.74,1500,-1,1486,chopped_padded
888,17.76,1500,-1,0,chopped
889,17.78,1500,-1,1486,chopped_padded
890,17.8,1500,1,1434,padded
891,17.82,1500,1,1434,padded
892,17.84,1500,-1,1288,padded
893,17.86,1500,1,1434,padded
894,17.88,1500,-1,0,chopped
895,17.9,1500,-1,1486,chopped_padded
896,17.92,1500,-1,0,chopped
897,17.94,1500,-1,1486,chopped_padded
898,17.96,1500,-1,197,padded
899,17.98,1500,-1,0,chopped
900,18.0,1500,-1,1486,chopped_padded
901,18.02,1500,-1,0,chopped
902,18.04,1500,-1,1486,chopped_padded
903,18.06,1500,-1,197,padded
904,18.08,1500,-1,0,chopped
905,18.1,1500,-1,1486,chopped_padded
906,18.12,1500,-1,0,chopped
907,18.14,1500,-1,1486,chopped_padded
908,18.16,1500,-1,197,padded
909,18.18,1500,-1,0,chopped
910,18.2,1500,-1,1486,chopped_padded
911,18.22,1500,1,1434,padded
912,18.24,1500,1,1434,padded
913,18.26,1500,1,1434,padded
914,18.28,1500,1,1434,padded
915,18.3,1500,1,1434,padded
916,18.32,1500,1,1434,padded
917,18.34,1500,1,1434,padded
918,18.36,1500,1,1434,padded
919,18.38,1500,1,1434,padded
920,18.4,1500,1,1434,padded
921,18.42,1500,-1,0,chopped
922,18.44,1500,-1,1486,chopped_padded
923,18.46,1500,-1,0,chopped
924,18.48,1500,-1,1486,chopped_padded
925,18.5,1500,-1,1288,padded
926,18.52,1500,1,1434,padded
927,18.54,1500,1,1434,padded
928,18.56,1500,1,1434,padded
929,18.58,1500,-1,1434,padded
930,18.6,1500,1,1434,padded
931,18.62,1500,-1,0,chopped
932,18.64,1500,-1,1486,chopped_padded
933,18.66,1500,-1,0,chopped
934,18.68,1500,-1,1486,chopped_padded
935,18.7,1500,-1,197,padded
936,18.72,1500,-1,0,chopped
937,18.74,1500,-1,1486,chopped_padded
938,18.76,1500,-1,0,chopped
939,18.78,1500,-1,1486,chopped_padded
940,18.8,1500,-1,197,padded
941,18.82,1500,-1,0,chopped
942,18.84,1500,-1,1486,chopped_padded
943,18.86,1500,-1,0,chopped
944,18.88,1500,-1,1486,chopped_padded
945,18.9,1500,-1,197,padded
946,18.92,1500,-1,0,chopped
947,18.94,1500,-1,1486,chopped_padded
948,18.96,1500,1,1434,padded
949,18.98,1500,1,1434,padded
950,19.0,1500,1,1434,padded
951,19.02,1500,1,1434,padded
952,19.04,1500,1,1434,padded
953,19.06,1500,1,1434,padded
954,19.08,1500,1,1434,padded
955,19.1,1500,1,1434,padded
956,19.12,1500,1,1434,padded
957,19.14,1500,1,1434,padded
958,19.16,1500,-1,0,chopped
959,19.18,1500,-1,1486,chopped_padded
960,19.2,1500,-1,921,padded
961,19.22,1500,1,1434,padded
962,19.24,1500,1,1434,padded
963,19.26,1500,-1,0,chopped
964,19.28,1500,-1,1486,chopped_padded
965,19.3,1500,-1,0,chopped
966,19.32,1500,-1,1486,chopped_padded
967,19.34,1500,-1,197,padded
968,19.36,1500,-1,0,chopped
969,19.38,1500,-1,1486,chopped_padded
970,19.4,1500,-1,0,chopped
971,19.42,1500,-1,1486,chopped_padded
972,19.44,1500,-1,197,padded
973,19.46,1500,-1,0,chopped
974,19.48,1500,-1,1486,chopped_padded
975,19.5,1500,-1,0,chopped
976,19.52,1500,-1,1486,chopped_padded
977,19.54,1500,-1,197,padded
978,19.56,1500,1,1434,padded
979,19.58,1500,1,1434,padded
980,19.6,1500,1,1434,padded
981,19.62,1500,1,1434,padded
982,19.64,1500,1,1434,padded
983,19.66,1500,1,1434,padded
984,19.68,1500,1,1434,padded
985,19.7,1500,1,1434,padded
986,19.72,1500,1,1434,padded
987,19.74,1500,-1,0,chopped
988,19.76,1500,-1,1486,chopped_padded
989,19.78,1500,-1,517,padded
990,19.8,1500,1,1434,padded
991,19.82,1500,1,1434,padded
992,19.84,1500,-1,0,chopped
993,19.86,1500,-1,1486,chopped_padded
994,19.88,1500,-1,0,chopped
995,19.9,1500,-1,1486,chopped_padded
996,19.92,1500,-1,197,padded
997,19.94,1500,-1,0,chopped
998,19.96,1500,-1,1486,chopped_padded
999,19.98,1500,-1,0,chopped
1000,20.0,1500,-1,1486,chopped_padded
1001,20.02,1500,-1,197,padded
1002,20.04,1500,-1,0,chopped
1003,20.06,1500,-1,1486,chopped_padded
1004,20.08,1500,-1,0,chopped
1005,20.1,1500,-1,1486,chopped_padded
1006,20.12,1500,-1,197,padded
1007,20.14,1500,-1,0,chopped
1008,20.16,1500,-1,1486,chopped_padded
1009,20.18,1500,1,1434,padded
1010,20.2,1500,1,1434,padded
1011,20.22,1500,1,1434,padded
1012,20.24,1500,1,1434,padded
1013,20.26,1500,1,1434,padded
1014,20.28,1500,1,1434,padded
1015,20.3,1500,1,1434,padded
1016,20.32,1500,1,1434,padded
1017,20.34,1500,1,1434,padded
1018,20.36,1500,1,1434,padded
1019,20.38,1500,-1,0,chopped
1020,20.4,1500,-1,1486,chopped_padded
1021,20.42,1500,-1,0,chopped
1022,20.44,1500,-1,1486,chopped_padded
1023,20.46,1500,-1,1288,padded
1024,20.48,1500,1,1434,padded
1025,20.5,1500,1,1434,padded
1026,20.52,1500,1,1434,padded
1027,20.54,1500,-1,0,chopped
1028,20.56,1500,-1,1486,chopped_padded
1029,20.58,1500,-1,0,chopped
1030,20.6,1500,-1,1486,chopped_padded
1031,20.62,1500,-1,197,padded
1032,20.64,1500,-1,0,chopped
1033,20.66,1500,-1,1486,chopped_padded
1034,20.68,1500,-1,0,chopped
1035,20.7,1500,-1,1486,chopped_padded
1036,20.72,1500,-1,197,padded
1037,20.74,1500,-1,0,chopped
1038,20.76,1500,-1,1486,chopped_padded
1039,20.78,1500,-1,0,chopped
1040,20.8,1500,-1,1486,chopped_padded
1041,20.82,1500,-1,197,padded
1042,20.84,1500,-1,0,chopped
1043,20.86,1500,-1,1486,chopped_padded
1044,20.88,1500,1,1434,padded
1045,20.9,1500,1,1434,padded
1046,20.92,1500,1,1434,padded
1047,20.94,1500,1,1434,padded
1048,20.96,1500,1,1434,padded
1049,20.98,1500,1,1434,padded
1050,21.0,1500,1,1434,padded
1051,21.02,1500,1,1434,padded
1052,21.04,1500,1,1434,padded
1053,21.06,1500,1,1434,padded
1054,21.08,1500,-1,0,chopped
1055,21.1,1500,-1,1486,chopped_padded
1056,21.12,1500,-1,921,padded
1057,21.14,1500,1,1434,padded
1058,21.16,1500,1,1434,padded
1059,21.18,1500,-1,0,chopped
1060,21.2,1500,-1,1486,chopped_padded
1061,21.22,1500,-1,0,chopped
1062,21.24,1500,-1,1486,chopped_padded
1063,21.26,1500,-1,197,padded
1064,21.28,1500,-1,0,chopped
1065,21.3,1500,-1,1486,chopped_padded
1066,21.32,1500,-1,0,chopped
1067,21.34,1500,-1,1486,chopped_padded
1068,21.36,1500,-1,197,padded
1069,21.38,1500,-1,0,chopped
1070,21.4,1500,-1,1486,chopped_padded
1071,21.42,1500,-1,0,chopped
1072,21.44,1500,-1,1486,chopped_padded
1073,21.46,1500,-1,197,padded
1074,21.48,1500,-1,0,chopped
1075,21.5,1500,-1,1486,chopped_padded
1076,21.52,1500,1,1434,padded
1077,21.54,1500,1,1434,padded
1078,21.56,1500,1,1434,padded
1079,21.58,1500,1,1434,padded
1080,21.6,1500,1,1434,padded
1081,21.62,1500,1,1434,padded
1082,21.64,1500,1,1434,padded
1083,21.66,1500,1,1434,padded
1084,21.68,1500,1,1434,padded
1085,21.7,1500,1,1434,padded
1086,21.72,1500,-1,0,chopped
1087,21.74,1500,-1,1486,chopped_padded
1088,21.76,1500,-1,0,chopped
1089,21.78,1500,-1,1486,chopped_padded
1090,21.8,1500,-1,1288,padded
1091,21.82,1500,1,1434,padded
1092,21.84,1500,1,1434,padded
1093,21.86,1500,1,1434,padded
1094,21.88,1500,-1,0,chopped
1095,21.9,1500,-1,1486,chopped_padded
1096,21.92,1500,-1,0,chopped
1097,21.94,1500,-1,1486,chopped_padded
1098,21.96,1500,-1,197,padded
1099,21.98,1500,-1,0,chopped
1100,22.0,1500,-1,1486,chopped_padded
1101,22.02,1500,-1,0,chopped
1102,22.04,1500,-1,1486,chopped_padded
1103,22.06,1500,-1,197,padded
1104,22.08,1500,-1,0,chopped
1105,22.1,1500,-1,1486,chopped_padded
1106,22.12,1500,-1,0,chopped
1107,22.14,1500,-1,1486,chopped_padded
1108,22.16,1500,-1,197,padded
1109,22.18,1500,1,1434,padded
1110,22.2,1500,1,1434,padded
1111,22.22,1500,1,1434,padded
1112,22.24,1500,1,1434,padded
1113,22.26,1500,1,1434,padded
1114,22.28,1500,1,1434,padded
1115,22.3,1500,1,1434,padded
1116,22.32,1500,1,1434,padded
1117,22.34,1500,1,1434,padded
1118,22.36,1500,-1,0,chopped
1119,22.38,1500,-1,1486,chopped_padded
1120,22.4,1500,-1,517,padded
1121,22.42,1500,1,1434,padded
1122,22.44,1500,1,1434,padded
1123,22.46,1500,-1,0,chopped
1124,22.48,1500,-1,1486,chopped_padded
1125,22.5,1500,-1,0,chopped
1126,22.52,1500,-1,1486,chopped_padded
1127,22.54,1500,-1,197,padded
1128,22.56,1500,-1,0,chopped
1129,22.58,1500,-1,1486,chopped_padded
1130,22.6,1500,-1,0,chopped
1131,22.62,1500,-1,1486,chopped_padded
1132,22.64,1500,-1,197,padded
1133,22.66,1500,-1,0,chopped
1134,22.68,1500,-1,1486,chopped_padded
1135,22.7,1500,-1,0,chopped
1136,22.72,1500,-1,1486,chopped_padded
1137,22.74,1500,-1,197,padded
1138,22.76,1500,-1,0,chopped
1139,22.78,1500,-1,1486,chopped_padded
1140,22.8,1500,1,1434,padded
1141,22.82,1500,1,1434,padded
1142,22.84,1500,1,1434,padded
1143,22.86,1500,1,1434,padded
1144,22.88,1500,1,1434,padded
1145,22.9,1500,1,1434,padded
1146,22.92,1500,1,1434,padded
1147,22.94,1500,1,1434,padded
1148,22.96,1500,1,1434,padded
1149,22.98,1500,1,1434,padded
1150,23.0,1500,-1,0,chopped
1151,23.02,1500,-1,1486,chopped_padded
1152,23.04,1500,-1,921,padded
1153,23.06,1500,1,1434,padded
1154,23.08,1500,1,1434,padded
1155,23.1,1500,-1,0,chopped
1156,23.12,1500,-1,1486,chopped_padded
1157,23.14,1500,-1,0,chopped
1158,23.16,1500,-1,1486,chopped_padded
1159,23.18,1500,-1,197,padded
1160,23.2,1500,-1,0,chopped
1161,23.22,1500,-1,1486,chopped_padded
1162,23.24,1500,-1,0,chopped
1163,23.26,1500,-1,1486,chopped_padded
1164,23.28,1500,-1,197,padded
1165,23.3,1500,-1,0,chopped
1166,23.32,1500,-1,1486,chopped_padded
1167,23.34,1500,-1,0,chopped
1168,23.36,1500,-1,1486,chopped_padded
1169,23.38,1500,-1,197,padded
1170,23.4,1500,-1,0,chopped
1171,23.42,1500,-1,1486,chopped_padded
1172,23.44,1500,1,1434,padded
1173,23.46,1500,1,1434,padded
1174,23.48,1500,1,1434,padded
1175,23.5,1500,1,1434,padded
1176,23.52,1500,1,1434,padded
1177,23.54,1500,1,1434,padded
1178,23.56,1500,1,1434,padded
1179,23.58,1500,1,1434,padded
1180,23.6,1500,1,1434,padded
1181,23.62,1500,1,1434,padded
1182,23.64,1500,-1,0,chopped
1183,23.66,1500,-1,1486,chopped_padded
1184,23.68,1500,-1,0,chopped
1185,23.7,1500,-1,1486,chopped_padded
1186,23.72,1500,-1,1288,padded
1187,23.74,1500,1,1434,padded
1188,23.76,1500,1,1434,padded
1189,23.78,1500,1,1434,padded
1190,23.8,1500,-1,0,chopped
1191,23.82,1500,-1,1486,chopped_padded
1192,23.84,1500,-1,0,chopped
1193,23.86,1500,-1,1486,chopped_padded
1194,23.88,1500,-1,197,padded
1195,23.9,1500,-1,0,chopped
1196,23.92,1500,-1,1486,chopped_padded
1197,23.94,1500,-1,0,chopped
1198,23.96,1500,-1,1486,chopped_padded
1199,23.98,1500,-1,197,padded
1200,24.0,1500,-1,0,chopped
1201,24.02,1500,-1,1486,chopped_padded
1202,24.04,1500,-1,0,chopped
1203,24.06,1500,-1,1486,chopped_padded
1204,24.08,1500,-1,197,padded
1205,24.1,1500,-1,0,chopped
1206,24.12,1500,-1,1486,chopped_padded
1207,24.14,1500,1,1434,padded
1208,24.16,1500,1,1434,padded
1209,24.18,1500,1,1434,padded
1210,24.2,1500,1,1434,padded
1211,24.22,1500,1,1434,padded
1212,24.24,1500,1,1434,padded
1213,24.26,1500,1,1434,padded
1214,24.28,1500,1,1434,padded
1215,24.3,1500,1,1434,padded
1216,24.32,1500,1,1434,padded
1217,24.34,1500,-1,0,chopped
1218,24.36,1500,-1,1486,chopped_padded
1219,24.38,1500,-1,0,chopped
1220,24.4,1500,-1,1486,chopped_padded
1221,24.42,1500,-1,1288,padded
1222,24.44,1500,1,1434,padded
1223,24.46,1500,1,1434,padded
1224,24.48,1500,1,1434,padded
1225,24.5,1500,-1,0,chopped
1226,24.52,1500,-1,1486,chopped_padded
1227,24.54,1500,-1,0,chopped
1228,24.56,1500,-1,1486,chopped_padded
1229,24.58,1500,-1,197,padded
1230,24.6,1500,-1,0,chopped
1231,24.62,1500,-1,1486,chopped_padded
1232,24.64,1500,-1,0,chopped
1233,24.66,1500,-1,1486,chopped_padded
1234,24.68,1500,-1,197,padded
1235,24.7,1500,-1,0,chopped
1236,24.72,1500,-1,1486,chopped_padded
1237,24.74,1500,-1,0,chopped
1238,24.76,1500,-1,1486,chopped_padded
1239,24.78,1500,-1,197,padded
1240,24.8,1500,-1,0,chopped
1241,24.82,1500,-1,1486,chopped_padded
1242,24.84,1500,1,1434,padded
1243,24.86,1500,1,1434,padded
1244,24.88,1500,1,1434,padded
1245,24.9,1500,1,1434,padded
1246,24.92,1500,1,1434,padded
1247,24.94,1500,1,1434,padded
1248,24.96,1500,1,1434,padded
1249,24.98,1500,1,1434,padded
1250,25.0,1500,1,1434,padded
1251,25.02,1500,1,1434,padded
1252,25.04,1500,-1,0,chopped
1253,25.06,1500,-1,1486,chopped_padded
1254,25.08,1500,-1,921,padded
1255,25.1,1500,1,1434,padded
1256,25.12,1500,1,1434,padded
1257,25.14,1500,-1,0,chopped
1258,25.16,1500,-1,1486,chopped_padded
1259,25.18,1500,-1,0,chopped
1260,25.2,1500,-1,1486,chopped_padded
1261,25.22,1500,-1,197,padded
1262,25.24,1500,-1,0,chopped
1263,25.26,1500,-1,1486,chopped_padded
1264,25.28,1500,-1,0,chopped
1265,25.3,1500,-1,1486,chopped_padded
1266,25.32,1500,-1,197,padded
1267,25.34,1500,-1,0,chopped
1268,25.36,1500,-1,1486,chopped_padded
1269,25.38,1500,-1,0,chopped
1270,25.4,1500,-1,1486,chopped_padded
1271,25.42,1500,-1,197,padded
1272,25.44,1500,-1,0,chopped
1273,25.46,1500,-1,1486,chopped_padded
1274,25.48,1500,1,1434,padded
1275,25.5,1500,1,1434,padded
1276,25.52,1500,1,1434,padded
1277,25.54,1500,1,1434,padded
1278,25.56,1500,1,1434,padded
1279,25.58,1500,1,1434,padded
1280,25.6,1500,1,1434,padded
1281,25.62,1500,1,1434,padded
1282,25.64,1500,1,1434,padded
1283,25.66,1500,1,1434,padded
1284,25.68,1500,-1,0,chopped
1285,25.7,1500,-1,1486,chopped_padded
1286,25.72,1500,-1,0,chopped
1287,25.74,1500,-1,1486,chopped_padded
1288,25.76,1500,-1,1288,padded
1289,25.78,1500,1,1434,padded
1290,25.8,1500,1,1434,padded
1291,25.82,1500,1,1434,padded
1292,25.84,1500,-1,0,chopped
1293,25.86,1500,-1,1486,chopped_padded
1294,25.88,1500,-1,0,chopped
1295,25.9,1500,-1,1486,chopped_padded
1296,25.92,1500,-1,197,padded
1297,25.94,1500,-1,0,chopped
1298,25.96,1500,-1,1486,chopped_padded
1299,25.98,1500,-1,0,chopped
1300,26.0,1500,-1,1486,chopped_padded
1301,26.02,1500,-1,197,padded
1302,26.04,1500,-1,0,chopped
1303,26.06,1500,-1,1486,chopped_padded
1304,26.08,1500,-1,0,chopped
1305,26.1,1500,-1,1486,chopped_padded
1306,26.12,1500,-1,197,padded
1307,26.14,1500,1,1434,padded
1308,26.16,1500,1,1434,padded
1309,26.18,1500,1,1434,padded
1310,26.2,1500,1,1434,padded
1311,26.22,1500,1,1434,padded
1312,26.24,1500,1,1434,padded
1313,26.26,1500,1,1434,padded
1314,26.28,1500,1,1434,padded
1315,26.3,1500,1,1434,padded
1316,26.32,1500,-1,0,chopped
1317,26.34,1500,-1,1486,chopped_padded
1318,26.36,1500,-1,517,padded
1319,26.38,1500,1,1434,padded
1320,26.4,1500,1,1434,padded
1321,26.42,1500,-1,0,chopped
1322,26.44,1500,-1,1486,chopped_padded
1323,26.46,1500,-1,0,chopped
1324,26.48,1500,-1,1486,chopped_padded
1325,26.5,1500,-1,197,padded
1326,26.52,1500,-1,0,chopped
1327,26.54,1500,-1,1486,chopped_padded
1328,26.56,1500,-1,0,chopped
1329,26.58,1500,-1,1486,chopped_padded
1330,26.6,1500,-1,197,padded
1331,26.62,1500,-1,0,chopped
1332,26.64,1500,-1,1486,chopped_padded
1333,26.66,1500,-1,0,chopped
1334,26.68,1500,-1,1486,chopped_padded
1335,26.7,1500,-1,197,padded
1336,26.72,1500,-1,0,chopped
1337,26.74,1500,-1,1486,chopped_padded
1338,26.76,1500,1,1434,padded
1339,26.78,1500,-1,0,chopped
1340,26.8,1500,-1,1486,chopped_padded
1341,26.82,1500,-1,0,chopped
1342,26.84,1500,-1,1486,chopped_padded
1343,26.86,1500,1,1434,padded
1344,26.88,1500,1,1434,padded
1345,26.9,1500,1,1434,padded
1346,26.92,1500,1,1434,padded
1347,26.94,1500,1,1434,padded
1348,26.96,1500,1,1434,padded
1349,26.98,1500,1,1434,padded
1350,27.0,1500,1,1434,padded
1351,27.02,1500,1,1434,padded
1352,27.04,1500,1,1434,padded
1353,27.06,1500,1,1434,padded
1354,27.08,1500,-1,1288,padded
1355,27.1,1500,1,1434,padded
1356,27.12,1500,-1,0,chopped
1357,27.14,1500,-1,1486,chopped_padded
1358,27.16,1500,-1,0,chopped
1359,27.18,1500,-1,1486,chopped_padded
1360,27.2,1500,-1,197,padded
1361,27.22,1500,-1,0,chopped
1362,27.24,1500,-1,1486,chopped_padded
1363,27.26,1500,-1,0,chopped
1364,27.28,1500,-1,1486,chopped_padded
1365,27.3,1500,-1,197,padded
1366,27.32,1500,-1,0,chopped
1367,27.34,1500,-1,1486,chopped_padded
1368,27.36,1500,-1,0,chopped
1369,27.38,1500,-1,1486,chopped_padded
1370,27.4,1500,-1,197,padded
1371,27.42,1500,-1,0,chopped
1372,27.44,1500,-1,1486,chopped_padded
1373,27.46,1500,-1,0,chopped
1374,27.48,1500,-1,1486,chopped_padded
1375,27.5,1500,-1,921,padded
1376,27.52,1500,1,1434,padded
1377,27.54,1500,1,1434,padded
1378,27.56,1500,1,1434,padded
1379,27.58,1500,1,1434,padded
1380,27.6,1500,1,1434,padded
1381,27.62,1500,1,1434,padded
1382,27.64,1500,1,1434,padded
1383,27.66,1500,1,1434,padded
1384,27.68,1500,1,1434,padded
1385,27.7,1500,1,1434,padded
1386,27.72,1500,1,1434,padded
1387,27.74,1500,1,1434,padded
1388,27.76,1500,-1,0,chopped
1389,27.78,1500,-1,1486,chopped_padded
1390,27.8,1500,-1,0,chopped
1391,27.82,1500,-1,1486,chopped_padded
1392,27.84,1500,-1,197,padded
1393,27.86,1500,-1,0,chopped
1394,27.88,1500,-1,1486,chopped_padded
1395,27.9,1500,-1,0,chopped
1396,27.92,1500,-1,1486,chopped_padded
1397,27.94,1500,-1,197,padded
1398,27.96,1500,-1,0,chopped
1399,27.98,1500,-1,1486,chopped_padded
1400,28.0,1500,-1,0,chopped
1401,28.02,1500,-1,1486,chopped_padded
1402,28.04,1500,-1,197,padded
1403,28.06,1500,-1,0,chopped
1404,28.08,1500,-1,1486,chopped_padded
1405,28.1,1500,1,1434,padded
1406,28.12,1500,1,1434,padded
1407,28.14,1500,1,1434,padded
1408,28.16,1500,1,1434,padded
1409,28.18,1500,1,1434,padded
1410,28.2,1500,1,1434,padded
1411,28.22,1500,1,1434,padded
1412,28.24,1500,1,1434,padded
1413,28.26,1500,1,1434,padded
1414,28.28,1500,1,1434,padded
1415,28.3,1500,-1,0,chopped
1416,28.32,1500,-1,1486,chopped_padded
1417,28.34,1500,-1,0,chopped
1418,28.36,1500,-1,1486,chopped_padded
1419,28.38,1500,-1,1288,padded
1420,28.4,1500,1,1434,padded
1421,28.42,1500,1,1434,padded
1422,28.44,1500,1,1434,padded
1423,28.46,1500,-1,0,chopped
1424,28.48,1500,-1,1486,chopped_padded
1425,28.5,1500,-1,0,chopped
1426,28.52,1500,-1,1486,chopped_padded
1427,28.54,1500,-1,197,padded
1428,28.56,1500,-1,0,chopped
1429,28.58,1500,-1,1486,chopped_padded
1430,28.6,1500,-1,0,chopped
1431,28.62,1500,-1,1486,chopped_padded
1432,28.64,1500,-1,197,padded
1433,28.66,1500,-1,0,chopped
1434,28.68,1500,-1,1486,chopped_padded
1435,28.7,1500,-1,0,chopped
1436,28.72,1500,-1,1486,chopped_padded
1437,28.74,1500,-1,197,padded
1438,28.76,1500,-1,0,chopped
1439,28.78,1500,-1,1486,chopped_padded
1440,28.8,1500,1,1434,padded
1441,28.82,1500,1,1434,padded
1442,28.84,1500,1,1434,padded
1443,28.86,1500,1,1434,padded
1444,28.88,1500,1,1434,padded
1445,28.9,1500,1,1434,padded
1446,28.92,1500,1,1434,padded
1447,28.94,1500,1,1434,padded
1448,28.96,1500,1,1434,padded
1449,28.98,1500,1,1434,padded
1450,29.0,1500,-1,0,chopped
1451,29.02,1500,-1,1486,chopped_padded
1452,29.04,1500,-1,921,padded
1453,29.06,1500,1,1434,padded
1454,29.08,1500,1,1434,padded
1455,29.1,1500,-1,0,chopped
1456,29.12,1500,-1,1486,chopped_padded
1457,29.14,1500,-1,0,chopped
1458,29.16,1500,-1,1486,chopped_padded
1459,29.18,1500,-1,197,padded
1460,29.2,1500,-1,0,chopped
1461,29.22,1500,-1,1486,chopped_padded
1462,29.24,1500,-1,0,chopped
1463,29.26,1500,-1,1486,chopped_padded
1464,29.28,1500,-1,197,padded
1465,29.3,1500,-1,0,chopped
1466,29.32,1500,-1,1486,chopped_padded
1467,29.34,1500,-1,0,chopped
1468,29.36,1500,-1,1486,chopped_padded
1469,29.38,1500,-1,197,padded
1470,29.4,1500,-1,0,chopped
1471,29.42,1500,-1,1486,chopped_padded
1472,29.44,1500,1,1434,padded
